,Group,Player,Time,Order,Round,Date,Role,Round.num,Phase,Condition,First,Message,f,p,v,Before.After,playerA.wordcount,playerB.wordcount,playerA.numutterances,playerB.numutterances,playerA.wordsperutterance,playerB.wordsperutterance,Adjacency_pairs,Gender,Age,Education,ProlificPenn
1,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,epo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
2,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,nop.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
3,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,rupa.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
4,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:40:01,D,Round5,4/3/2019,guesser,5,1,matched,matched,nefo,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
5,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,pilo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
6,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,nop.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
7,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,nepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
8,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,yupa.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
9,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,nop,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
10,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,nepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
11,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,rupa,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
12,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,wepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
13,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,"blupa,",0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
14,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,sepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
15,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,yupa,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
16,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,blupo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
17,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,nop.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
18,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:40:01,D,Round5,4/3/2019,guesser,5,1,matched,matched,nefo,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
19,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,ufo,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
20,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,bufa,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
21,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,bufa,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
22,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,pila,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
23,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,"rupa,",0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
24,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,pila,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
25,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,yupa.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
26,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,epo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
27,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,repo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
28,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,pilo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
29,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,pilo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
30,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,pilo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
31,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,wepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
32,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,"repo,",0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
33,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,nepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
34,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,yupa.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
35,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,nop,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
36,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:06:06,D,Round15,4/3/2019,guesser,15,3,unmatched,matched,yupa.,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
37,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:06:06,D,Round15,4/3/2019,guesser,15,3,unmatched,matched,"rupa,",0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
38,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:06:06,D,Round15,4/3/2019,guesser,15,3,unmatched,matched,"blupa,",0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
39,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:06:06,D,Round15,4/3/2019,guesser,15,3,unmatched,matched,rupa.,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
40,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:06:06,D,Round15,4/3/2019,guesser,15,3,unmatched,matched,nop,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
41,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,sepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
42,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:11:32,D,Round17,4/3/2019,guesser,17,3,unmatched,matched,"yupa,",0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
43,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,epo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
44,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,pilu.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
45,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,yepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
46,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:46:32,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,*sepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
47,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:46:32,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,blupo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
48,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,nepo.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
49,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:52:27,D,Round10,4/3/2019,guesser,10,2,samespecies,matched,sepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
50,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:40:01,D,Round5,4/3/2019,guesser,5,1,matched,matched,pilo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
51,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:46:16,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,blupo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
52,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,nepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
53,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,repo.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
54,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,"nepo,",0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
55,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:00:49,D,Round12,4/3/2019,guesser,12,2,samespecies,matched,nop.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
56,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,wepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
57,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,sepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
58,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:27:09,D,Round1,4/3/2019,guesser,1,1,matched,matched,sepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
59,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:27:09,D,Round1,4/3/2019,guesser,1,1,matched,matched,repo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
60,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:40:01,D,Round5,4/3/2019,guesser,5,1,matched,matched,blepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
61,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:40:01,D,Round5,4/3/2019,guesser,5,1,matched,matched,wepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
62,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:40:01,D,Round5,4/3/2019,guesser,5,1,matched,matched,repo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
63,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,sepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
64,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,repo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
65,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,pilo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
66,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,blupo.,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
67,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,wepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
68,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:45:44,D,Round8,4/3/2019,guesser,8,2,samespecies,matched,nepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
69,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:26:27,D,Round1,4/3/2019,guesser,1,1,matched,matched,sepo,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
70,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,repo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
71,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,sepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
72,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,bluva,0,0,1,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
73,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,"yepo,",0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
74,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,nepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
75,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,"yepo,",0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
76,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,nop,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
77,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:26:27,D,Round1,4/3/2019,guesser,1,1,matched,matched,"nepo,",0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
78,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:26:27,D,Round1,4/3/2019,guesser,1,1,matched,matched,wopwops,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
79,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:26:27,D,Round1,4/3/2019,guesser,1,1,matched,matched,"yepo,",0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
80,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:26:27,D,Round1,4/3/2019,guesser,1,1,matched,matched,wopwops,0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
81,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:26:27,D,Round1,4/3/2019,guesser,1,1,matched,matched,"blepo,",0,1,0,before,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
82,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,wepo,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
83,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,yupa,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
84,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,10:17:02,D,Round19,4/3/2019,guesser,19,3,unmatched,matched,pilo.,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
85,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerA,9:33:14,D,Round3,4/3/2019,guesser,3,1,matched,matched,pilu,0,1,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,19,Some college,PennLab
86,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,10:13:23,D,Round18,4/3/2019,guesser,18,3,unmatched,matched,filu,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
87,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,10:19:00,D,Round20,4/3/2019,guesser,20,3,unmatched,matched,blufa,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
88,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,10:19:00,D,Round20,4/3/2019,guesser,20,3,unmatched,matched,nof,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
89,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,10:13:21,D,Round18,4/3/2019,guesser,18,3,unmatched,matched,flu,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
90,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,9:37:17,D,Round4,4/3/2019,guesser,4,1,matched,matched,rufa,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
91,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,9:56:15,D,Round11,4/3/2019,guesser,11,2,samespecies,matched,yufa,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
92,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,10:13:21,D,Round18,4/3/2019,guesser,18,3,unmatched,matched,blufa,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
93,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,9:56:15,D,Round11,4/3/2019,guesser,11,2,samespecies,matched,nefo,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
94,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,10:03:36,D,Round13,4/3/2019,guesser,13,2,samespecies,matched,nefo,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
95,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,9:56:15,D,Round11,4/3/2019,guesser,11,2,samespecies,matched,nof,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
96,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,10:19:00,D,Round20,4/3/2019,guesser,20,3,unmatched,matched,wefo,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
97,"_zxX0-gYYGqhjNuFAAAA,1rJ6X-0aCL7oJjETAAAB",playerB,9:56:15,D,Round11,4/3/2019,guesser,11,2,samespecies,matched,nof.,1,0,0,after,166,199,13,15,12.7692307692308,13.2666666666667,0.142857142857143,Male,22,High school diploma,PennLab
